"","analysis_id","n_persons","person_days","n_events","incidence_start_date","incidence_end_date","person_years","incidence_100000_pys","incidence_100000_pys_95CI_lower","incidence_100000_pys_95CI_upper","cohort_obscured","result_obscured","outcome_cohort_id","outcome_cohort_name","analysis_repeated_events","analysis_interval","analysis_complete_database_intervals","denominator_cohort_id","analysis_outcome_washout","analysis_min_cell_count","denominator_cohort_name","denominator_age_group","denominator_sex","denominator_days_prior_history","denominator_start_date","denominator_end_date","denominator_strata_cohort_definition_id","denominator_strata_cohort_name","cdm_name"
"27","101",174501,4753687,67,2022-02-01,2022-02-28,13014.8856947296,514.795147429774,398.95916831776,653.7716398251,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,1,NA,5,"Denominator cohort 1","0;150","Male",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"28","101",165488,4925246,88,2022-03-01,2022-03-31,13484.5886379192,652.596844908863,523.401752669168,804.017565189768,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,1,NA,5,"Denominator cohort 1","0;150","Male",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"29","101",151498,4434196,62,2022-04-01,2022-04-30,12140.167008898,510.701376303619,391.551816802291,654.696115938861,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,1,NA,5,"Denominator cohort 1","0;150","Male",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"30","101",144242,4309073,82,2022-05-01,2022-05-31,11797.5989048597,695.056686206059,552.799209346235,862.748614840103,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,1,NA,5,"Denominator cohort 1","0;150","Male",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"31","101",133715,1233201,15,2022-06-01,2022-06-20,3376.32032854209,444.270642012129,248.654905810091,732.756861437041,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,1,NA,5,"Denominator cohort 1","0;150","Male",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"32","102",297836,85703432,1164,2020-09-02,2022-06-20,234643.208761123,496.072315983799,467.979950379215,525.410363778595,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"overall",FALSE,1,NA,5,"Denominator cohort 1","0;150","Male",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"33","103",119834,6194631,NA,2020-09-02,2020-12-31,16959.9753593429,NA,NA,NA,"FALSE","TRUE",12,"testneg_fatigue_malaise",FALSE,"years",FALSE,2,NA,5,"Denominator cohort 2","0;150","Female",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"34","103",360225,71669581,2348,2021-01-01,2021-12-31,196220.618754278,1196.61226985546,1148.69596632448,1246.01387630273,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"years",FALSE,2,NA,5,"Denominator cohort 2","0;150","Female",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"35","103",229832,29459719,1026,2022-01-01,2022-06-20,80656.3148528405,1272.06406822821,1195.40843059788,1352.34591031932,"FALSE","FALSE",12,"testneg_fatigue_malaise",FALSE,"years",FALSE,2,NA,5,"Denominator cohort 2","0;150","Female",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"36","104",13349,211994,NA,2020-09-02,2020-09-30,580.407939767283,NA,NA,NA,"FALSE","TRUE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,2,NA,5,"Denominator cohort 2","0;150","Female",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
"37","104",47211,931721,NA,2020-10-01,2020-10-31,2550.91307323751,NA,NA,NA,"FALSE","TRUE",12,"testneg_fatigue_malaise",FALSE,"months",FALSE,2,NA,5,"Denominator cohort 2","0;150","Female",0,2020-09-01,2022-07-01,3,"test_negative","cdm_gold_202207"
